card_no,year,month,sales,transactions,items
15462.0,2014,10,531.5400000000001,5,153
15462.0,2014,11,862.7100000000002,7,213
15462.0,2014,12,362.64000000000004,3,90
15462.0,2015,1,580.15,5,136
15462.0,2015,2,245.68000000000004,3,64
15462.0,2015,3,432.5300000000002,5,124
15462.0,2015,4,422.6500000000001,3,98
15462.0,2015,5,321.89000000000004,3,94
15462.0,2015,6,244.00000000000006,3,56
15462.0,2015,7,169.11999999999998,3,41
15462.0,2015,8,228.4100000000001,5,67
15462.0,2015,9,200.64000000000004,2,59
15462.0,2015,10,79.57999999999998,2,24
15462.0,2015,11,129.26,3,25
15462.0,2016,1,52.42,1,12
15462.0,2016,2,274.59,3,89
15462.0,2016,3,127.45999999999998,3,30
15462.0,2016,4,88.74999999999997,1,38
15462.0,2016,5,215.79000000000013,5,66
15462.0,2016,7,78.44,2,24
15462.0,2016,10,8.68,1,2
15462.0,2016,12,50.0,1,3
15496.0,2010,10,3.552713678800501e-15,1,7
15496.0,2011,5,-52.2,2,16
15496.0,2011,10,7.629999999999994,2,26
15496.0,2014,2,14.89,1,1
15496.0,2014,6,41.13,1,12
15513.0,2010,6,17.650000000000002,1,3
15513.0,2014,3,9.89,1,2
15513.0,2015,6,246.76000000000013,4,66
15513.0,2015,7,103.89999999999996,3,22
15513.0,2015,8,71.47999999999999,2,12
15513.0,2015,9,117.38999999999996,3,28
15513.0,2015,10,133.52999999999997,3,30
15513.0,2015,11,195.4000000000001,4,42
15513.0,2015,12,165.59000000000006,4,32
15513.0,2016,1,97.66999999999996,2,24
15513.0,2016,2,265.2500000000001,7,81
15513.0,2016,3,211.10000000000014,6,69
15513.0,2016,4,166.68000000000004,3,44
15513.0,2016,5,218.98000000000016,4,70
15513.0,2016,6,229.4800000000002,6,72
15513.0,2016,7,101.03999999999995,2,35
15513.0,2016,8,242.76000000000013,5,59
15513.0,2016,9,245.70000000000013,6,61
15513.0,2016,10,180.14000000000004,3,42
15513.0,2016,11,145.53,3,37
15513.0,2016,12,231.06000000000017,7,63
15513.0,2017,1,162.53,5,51
15528.0,2010,1,216.0,2,30
15528.0,2010,2,82.33999999999997,1,33
15528.0,2010,3,163.12000000000006,2,59
15528.0,2010,4,151.42000000000002,2,31
15528.0,2010,6,195.79000000000008,2,31
15528.0,2010,7,137.99000000000004,1,26
15528.0,2010,8,1.7763568394002505e-14,2,42
15528.0,2010,9,0.3400000000000185,4,61
15528.0,2010,11,7.049999999999957,1,48
15528.0,2010,12,1.7999999999998137,2,72
15528.0,2011,1,0.2799999999999683,2,67
15528.0,2011,2,-1.7763568394002505e-14,1,39
15528.0,2011,3,0.9900000000000517,1,38
15528.0,2011,8,-8.038014698286133e-14,1,45
15528.0,2011,12,45.06999999999993,2,77
15528.0,2012,1,1.0100000000000078,1,48
15528.0,2012,2,0.599999999999997,1,31
15528.0,2012,11,0.540000000000016,1,25
15528.0,2013,8,0.9999999999999991,1,7
15528.0,2013,11,3.552713678800501e-15,2,15
15528.0,2014,1,89.38,1,2
15528.0,2014,9,44.69,1,2
15528.0,2014,12,44.69,1,1
15528.0,2015,3,28.979999999999997,2,2
15528.0,2015,6,22.99,1,1
15528.0,2015,7,44.99,1,1
15528.0,2015,9,44.99,1,1
15528.0,2015,10,120.05999999999996,1,30
15528.0,2015,11,223.89000000000004,3,34
15528.0,2015,12,67.47,2,11
15528.0,2016,1,105.13,1,20
15528.0,2016,5,79.18999999999998,1,20
15528.0,2016,6,23.419999999999998,1,8
15528.0,2016,8,32.94,1,4
15528.0,2016,9,51.720000000000006,1,14
15528.0,2016,10,60.080000000000005,1,5
15528.0,2016,11,60.040000000000006,1,9
15528.0,2016,12,11.93,1,3
15610.0,2011,9,0.0,2,32
15610.0,2011,10,40.779999999999994,14,153
15610.0,2011,11,6.099999999999984,6,43
15610.0,2011,12,3.5799999999999947,3,30
15610.0,2012,1,1.1879386363489175e-13,5,48
15610.0,2012,2,45.2699999999998,12,159
15610.0,2012,3,1.7763568394002505e-15,7,86
15610.0,2012,4,26.989999999999988,6,44
15610.0,2012,5,38.4599999999999,15,148
15610.0,2012,6,-2.220446049250313e-16,2,11
15610.0,2012,7,3.890000000000022,6,45
15610.0,2012,8,-3.164135620181696e-14,7,53
15610.0,2012,9,52.990000000000016,10,66
15610.0,2012,10,1.5987211554602254e-14,6,47
15610.0,2012,11,20.979999999999933,7,70
15610.0,2012,12,32.65999999999994,14,114
15610.0,2013,1,-8.881784197001252e-15,10,86
15610.0,2013,2,0.5100000000000149,4,40
15610.0,2013,3,2.3100000000000347,3,35
15610.0,2013,4,0.0,1,5
15610.0,2013,5,24.76999999999982,9,100
15610.0,2013,6,224.29000000000002,20,139
15610.0,2013,7,35.68000000000018,17,152
15610.0,2013,8,2.820000000000112,16,178
15610.0,2013,9,53.37999999999985,15,165
15610.0,2013,10,1.7763568394002505e-15,4,39
15610.0,2013,11,-0.09999999999999254,3,37
15610.0,2014,1,138.57,4,28
15610.0,2014,2,441.73999999999995,12,77
15610.0,2014,3,769.1200000000008,14,130
15610.0,2014,4,488.5500000000003,12,104
15610.0,2014,5,151.98000000000005,1,19
15610.0,2014,6,279.47,3,32
15610.0,2014,7,11.68,1,2
15610.0,2014,9,129.79999999999998,5,33
15610.0,2014,10,142.98999999999998,4,30
15610.0,2014,11,70.22000000000001,2,18
15610.0,2014,12,187.79000000000005,2,23
15610.0,2015,1,312.66999999999996,6,42
15610.0,2015,3,162.48000000000002,3,40
15610.0,2015,6,247.61000000000007,4,31
15610.0,2015,7,21.66,1,5
15610.0,2015,8,67.56,4,13
15610.0,2015,10,48.53,3,10
15610.0,2015,12,33.65,1,6
15610.0,2016,1,134.49999999999994,4,28
15610.0,2016,2,27.7,1,3
15610.0,2016,3,281.59999999999985,6,49
15610.0,2016,4,463.7400000000002,11,119
15610.0,2016,5,191.00000000000006,5,41
15610.0,2016,6,785.5600000000004,23,209
15610.0,2016,7,124.76999999999998,3,24
15610.0,2016,8,56.63,1,9
15610.0,2016,11,118.06999999999998,2,20
15644.0,2010,10,1.4210854715202004e-14,4,45
15644.0,2010,11,5.684341886080802e-14,4,45
15644.0,2010,12,5.1514348342607263e-14,3,40
15644.0,2011,1,1.7999999999999217,4,63
15644.0,2011,2,79.96000000000001,2,30
15644.0,2011,4,1.4210854715202004e-14,2,31
15644.0,2011,5,7.105427357601002e-15,1,21
15644.0,2011,7,-6.927791673660977e-14,3,53
15644.0,2011,8,-1.687538997430238e-14,2,43
15644.0,2011,9,-5.417888360170764e-14,5,63
15644.0,2011,10,4.789999999999972,5,97
15644.0,2011,11,-1.3677947663381929e-13,6,83
15644.0,2011,12,-1.056932319443149e-13,5,82
15644.0,2012,1,3.019806626980426e-14,2,36
15644.0,2012,2,-1.7763568394002505e-15,2,17
15644.0,2012,3,0.0,2,14
15644.0,2012,4,-4.263256414560601e-14,6,83
15644.0,2012,5,-1.7763568394002505e-15,1,17
15644.0,2012,6,0.0,2,16
15644.0,2012,7,0.7999999999999226,3,52
15644.0,2012,8,3.300000000000008,2,21
15644.0,2012,9,0.34999999999996056,3,62
15644.0,2012,10,0.12000000000001876,2,34
15644.0,2012,11,7.105427357601002e-15,2,25
15644.0,2012,12,-1.7763568394002505e-14,5,59
15644.0,2013,1,1.9500000000000526,3,53
15644.0,2013,3,-1.438849039914203e-13,4,65
15644.0,2013,4,1.5987211554602254e-14,2,31
15644.0,2013,5,-1.7763568394002505e-15,1,10
15644.0,2013,7,0.0,1,7
15644.0,2014,2,23.14,1,6
15644.0,2014,3,65.26,1,14
15689.0,2010,6,25.819999999999997,1,9
15689.0,2014,1,31.39,1,1
15811.0,2010,2,224.15000000000006,1,49
15811.0,2010,7,423.9400000000001,1,65
15811.0,2010,10,7.000000000000155,1,101
15811.0,2010,11,54.849999999999824,3,153
15811.0,2011,5,3.2000000000001143,1,90
15811.0,2011,8,10.390000000000295,1,83
15811.0,2011,10,3.304023721284466e-13,1,80
15811.0,2011,11,7.579999999999979,1,30
15811.0,2012,7,1.2434497875801753e-13,1,49
15811.0,2012,9,5.290000000000077,1,48
15811.0,2013,6,2.922107000813412e-13,1,84
15811.0,2013,7,-1.4432899320127035e-14,1,27
15811.0,2014,11,351.9599999999999,1,63
15811.0,2016,6,482.5300000000002,2,89
15811.0,2016,9,14.719999999999999,1,5
15811.0,2016,10,39.16,1,15
15811.0,2016,11,135.71,1,20
15884.0,2010,1,239.49000000000004,8,64
15884.0,2010,2,216.01000000000016,8,57
15884.0,2010,3,150.21000000000006,6,31
15884.0,2010,4,315.03000000000003,9,75
15884.0,2010,5,255.47000000000017,8,41
15884.0,2010,6,162.13999999999996,8,28
15884.0,2010,7,136.18,9,28
15884.0,2010,8,69.29999999999998,11,68
15884.0,2010,9,2.8000000000000664,5,55
15884.0,2010,10,1.7763568394002505e-15,2,29
15884.0,2010,11,2.349999999999916,7,67
15884.0,2010,12,2.1671553440683056e-13,7,106
15884.0,2011,1,-19.219999999999914,8,97
15884.0,2011,2,-1.3500311979441904e-13,6,55
15884.0,2011,3,1.4654943925052066e-14,4,42
15884.0,2011,4,4.799999999999983,7,82
15884.0,2011,5,7.779999999999953,7,64
15884.0,2011,6,2.5999999999998398,8,86
15884.0,2011,7,-1.9539925233402755e-14,8,77
15884.0,2011,8,-1.5210055437364645e-14,7,58
15884.0,2011,9,8.970000000000095,5,67
15884.0,2011,10,-1.7763568394002505e-15,3,24
15884.0,2011,11,1.2499999999998952,5,52
15884.0,2011,12,35.57999999999993,10,132
15884.0,2012,1,49.49000000000003,5,54
15884.0,2012,2,-2.184918912462308e-13,6,85
15884.0,2012,3,-1.4033219031261979e-13,7,74
15884.0,2012,4,3.019806626980426e-14,3,57
15884.0,2012,5,4.263256414560601e-14,2,28
15884.0,2012,6,-4.085620730620576e-14,9,83
15884.0,2012,7,3.4861002973229915e-14,5,40
15884.0,2012,8,3.552713678800501e-14,4,49
15884.0,2012,9,-6.128431095930864e-14,7,60
15884.0,2012,10,2.000000000000021,6,49
15884.0,2012,11,-6.217248937900877e-15,8,88
15884.0,2012,12,-2.0961010704922955e-13,5,63
15884.0,2013,1,14.789999999999969,2,24
15884.0,2013,2,1.7763568394002505e-15,1,9
15884.0,2013,3,4.796163466380676e-14,5,45
15884.0,2013,4,-5.684341886080802e-14,5,46
15884.0,2013,5,2.5757174171303632e-14,7,48
15884.0,2013,6,6.990000000000023,6,48
15884.0,2013,7,2.3092638912203256e-14,6,43
15884.0,2013,8,6.690000000000012,4,36
15884.0,2013,9,-3.9968028886505635e-15,2,12
15884.0,2013,10,-4.000000000000062,5,60
15884.0,2013,11,82.49999999999997,5,44
15884.0,2013,12,8.579999999999904,7,73
15884.0,2014,1,93.49000000000001,3,35
15884.0,2014,2,45.83,2,6
15884.0,2014,3,87.16999999999999,3,14
15884.0,2014,4,282.23000000000013,10,63
15884.0,2014,5,172.14,4,30
15884.0,2014,6,95.49,5,15
15884.0,2014,7,150.26999999999995,7,42
15884.0,2014,8,231.72000000000006,8,51
15884.0,2014,9,54.33999999999999,2,24
15884.0,2014,10,204.89000000000007,8,45
15884.0,2014,11,254.29000000000008,5,39
15884.0,2014,12,251.23000000000008,3,31
15884.0,2015,1,220.71000000000006,5,48
15884.0,2015,2,51.96,1,5
15884.0,2015,3,129.54999999999998,4,17
15884.0,2015,4,97.24999999999999,2,16
15884.0,2015,5,85.08999999999997,2,16
15884.0,2015,6,211.28000000000006,3,27
15884.0,2015,7,341.52000000000015,6,48
15884.0,2015,8,180.98000000000005,4,30
15884.0,2015,9,86.80999999999999,3,23
15884.0,2015,10,191.06000000000012,4,37
15884.0,2015,11,204.04000000000008,3,29
15884.0,2015,12,433.94000000000005,11,78
15884.0,2016,1,118.83999999999999,5,21
15884.0,2016,2,150.5,2,12
15884.0,2016,3,31.96,1,4
15884.0,2016,4,93.16999999999999,3,15
15884.0,2016,5,54.04000000000001,2,10
15884.0,2016,6,81.61999999999999,3,9
15884.0,2016,7,42.37,2,4
15884.0,2016,8,83.92,2,15
15884.0,2016,9,191.65000000000003,2,20
15884.0,2016,10,99.55999999999997,3,11
15884.0,2016,11,31.96,1,4
15884.0,2016,12,80.52999999999999,3,10
15884.0,2017,1,98.18999999999998,2,14
15907.0,2010,9,5.399999999999999,4,55
15907.0,2010,10,4.440892098500626e-16,3,49
15907.0,2010,11,-2.05613304160579e-13,4,80
15907.0,2010,12,5.489999999999836,4,69
15907.0,2011,1,0.9000000000000505,3,62
15907.0,2011,2,-7.105427357601002e-15,2,42
15907.0,2011,5,4.440892098500626e-15,1,18
15907.0,2011,6,8.881784197001252e-15,2,46
15907.0,2011,7,3.019806626980426e-14,2,42
15907.0,2011,8,7.049999999999976,2,49
15907.0,2011,9,-9.769962616701378e-14,4,75
15907.0,2011,10,1.3999999999999875,3,64
15907.0,2011,11,-3.552713678800501e-15,1,20
15907.0,2011,12,2.9976021664879227e-14,4,66
15907.0,2012,1,3.064215547965432e-14,3,49
15907.0,2012,2,0.2500000000000915,2,51
15907.0,2012,3,-1.8351986597053838e-13,8,104
15907.0,2012,4,0.6099999999995434,8,151
15907.0,2012,5,-6.661338147750939e-15,6,95
15907.0,2012,6,-2.62456723021387e-13,3,71
15907.0,2012,7,1.9899999999999847,5,67
15907.0,2012,8,-1.7763568394002505e-15,1,9
15907.0,2012,9,2.2648549702353193e-14,4,48
15907.0,2012,10,0.040000000000000924,2,25
15907.0,2012,11,-2.220446049250313e-15,1,16
15907.0,2012,12,1.0658141036401503e-14,1,20
15907.0,2013,3,-3.552713678800501e-15,1,17
15907.0,2013,4,7.993605777301127e-15,1,15
15907.0,2013,7,0.0,1,5
15907.0,2013,9,8.881784197001252e-16,1,12
15907.0,2013,10,0.0,2,12
15907.0,2013,12,0.0,1,6
15907.0,2014,1,38.36999999999999,1,8
15930.0,2010,1,465.12000000000035,8,135
15930.0,2010,2,205.01999999999998,3,75
15930.0,2010,3,315.90000000000015,7,111
15930.0,2010,4,418.86000000000035,8,125
15930.0,2010,5,299.3800000000001,6,99
15930.0,2010,6,315.52000000000004,5,114
15930.0,2010,7,381.96999999999997,6,105
15930.0,2010,8,64.80999999999996,4,95
15930.0,2010,9,1.040000000000037,3,92
15930.0,2010,10,6.669999999999986,3,78
15930.0,2010,11,32.83000000000001,5,142
15930.0,2010,12,1.9899999999999642,4,115
15930.0,2011,1,-1.1199999999998451,5,132
15930.0,2011,2,-0.10000000000011133,3,88
15930.0,2011,3,2.570000000000012,5,111
15930.0,2011,4,12.429999999999971,2,54
15930.0,2011,5,0.7800000000001464,5,125
15930.0,2011,6,-2.3092638912203256e-13,5,102
15930.0,2011,7,0.1000000000001604,5,111
15930.0,2011,8,5.090000000000021,4,86
15930.0,2011,9,4729.469999999991,5,115
15930.0,2011,10,3.000000000000082,6,141
15930.0,2011,11,1.3500000000000223,1,34
15930.0,2011,12,5.159999999999998,5,127
15930.0,2012,1,0.5399999999999614,6,89
15930.0,2012,2,0.41999999999992177,4,99
15930.0,2012,3,1.990000000000032,5,86
15930.0,2012,4,28.339999999999897,7,132
15930.0,2012,5,24.07000000000012,3,93
15930.0,2012,6,2.990000000000001,1,25
15930.0,2012,7,-4.796163466380676e-14,4,60
15930.0,2012,8,1.4499999999999305,3,83
15930.0,2012,9,1.159999999999799,6,119
15930.0,2012,10,16.00000000000006,5,72
15930.0,2012,11,6.290000000000143,7,107
15930.0,2012,12,7.990000000000062,4,81
15930.0,2013,1,1.8699999999999295,3,60
15930.0,2013,2,0.34000000000000163,3,94
15930.0,2013,3,0.8699999999999561,7,146
15930.0,2013,4,1.9899999999999043,4,79
15930.0,2013,5,0.8599999999999786,2,68
15930.0,2013,6,7.330000000000168,5,144
15930.0,2013,7,5.510000000000055,4,91
15930.0,2013,8,17.01,4,92
15930.0,2013,9,27.630000000000038,6,111
15930.0,2013,10,1.609999999999971,3,103
15930.0,2013,11,8.9000000000001,5,110
15930.0,2013,12,11.929999999999927,3,57
15930.0,2014,1,210.16999999999996,6,89
15930.0,2014,2,289.38,5,79
15930.0,2014,3,479.4000000000001,5,121
15930.0,2014,4,346.61000000000007,6,87
15930.0,2014,5,365.04000000000013,4,93
15930.0,2014,6,363.61000000000007,6,100
15930.0,2014,7,413.94000000000017,5,94
15930.0,2014,8,505.9200000000001,8,124
15930.0,2014,9,309.99,7,71
15930.0,2014,10,295.4600000000001,6,81
15930.0,2014,11,373.62000000000006,7,98
15930.0,2014,12,491.61000000000024,6,140
15930.0,2015,1,399.52000000000004,10,101
15930.0,2015,2,588.8000000000003,9,135
15930.0,2015,3,232.58000000000007,6,72
15930.0,2015,4,242.58000000000004,7,76
15930.0,2015,5,328.83000000000015,7,92
15930.0,2015,6,573.6600000000002,5,134
15930.0,2015,7,98.44999999999999,1,24
15930.0,2015,8,426.38999999999993,7,101
15930.0,2015,9,318.6800000000002,3,86
15930.0,2015,10,303.18,3,75
15930.0,2015,11,557.1,6,139
15930.0,2015,12,300.1500000000001,3,72
15930.0,2016,1,621.2900000000003,7,145
15930.0,2016,2,317.19999999999993,4,64
15930.0,2016,3,372.8100000000002,3,82
15930.0,2016,4,300.75,5,72
15930.0,2016,5,491.2000000000004,5,100
15930.0,2016,6,236.42000000000013,3,57
15930.0,2016,7,462.97000000000025,6,124
15930.0,2016,8,272.0500000000001,4,68
15930.0,2016,9,107.92999999999998,1,24
15930.0,2016,10,73.68,4,19
15930.0,2016,11,374.81000000000006,4,76
15930.0,2016,12,368.0299999999999,4,73
15930.0,2017,1,337.95000000000005,4,67
15949.0,2010,3,22.8,1,5
15949.0,2010,4,35.97,2,12
15949.0,2010,5,26.150000000000002,1,10
15949.0,2010,7,61.99,3,16
15949.0,2010,10,0.0,1,7
15949.0,2010,11,1.5543122344752192e-15,1,14
15949.0,2011,2,5.662137425588298e-15,1,16
15949.0,2011,3,-4.440892098500626e-15,1,15
15949.0,2011,4,7.494005416219807e-16,2,22
15949.0,2011,5,0.4399999999999853,2,23
15949.0,2011,6,-6.661338147750939e-16,1,7
15949.0,2011,8,0.13999999999999702,3,34
15949.0,2011,9,5.220000000000033,5,50
15949.0,2011,10,0.0,1,7
15949.0,2011,11,-1.7763568394002505e-15,4,36
15949.0,2011,12,1.7763568394002505e-15,1,11
15949.0,2012,1,0.21000000000000707,2,26
15949.0,2012,2,1.0658141036401503e-14,2,31
15949.0,2012,3,1.9700000000000109,4,47
15949.0,2012,4,0.13999999999998458,7,69
15949.0,2012,5,1.8400000000000274,7,88
15949.0,2012,6,0.7099999999999516,7,75
15949.0,2012,7,6.609999999999992,5,64
15949.0,2012,8,1.0500000000000282,6,78
15949.0,2012,9,-1.1013412404281553e-13,10,118
15949.0,2012,10,1.1499999999998356,7,99
15949.0,2012,11,0.5500000000000882,13,190
15949.0,2012,12,1.1100000000000643,11,134
15949.0,2013,1,8.409999999999986,15,206
15949.0,2013,2,1.639999999999838,12,168
15949.0,2013,3,2.6600000000000597,12,218
15949.0,2013,4,3.540000000000119,10,133
15949.0,2013,5,0.2399999999998832,11,133
15949.0,2013,6,5.349999999999981,9,134
15949.0,2013,7,1.3699999999998074,9,119
15949.0,2013,8,11.02999999999995,4,73
15949.0,2013,9,0.0,1,12
15949.0,2013,10,0.5499999999999883,4,72
15949.0,2013,11,5.595524044110789e-14,5,64
15949.0,2013,12,1.0658141036401503e-14,2,25
15949.0,2014,1,182.87000000000006,4,52
15949.0,2014,2,64.75,2,15
15949.0,2014,3,31.090000000000003,1,12
15949.0,2014,4,173.75,3,34
15949.0,2014,5,49.07,3,13
15949.0,2014,6,159.42,4,39
15949.0,2014,7,171.03000000000006,3,26
15949.0,2014,8,15.55,2,5
15949.0,2014,9,10.049999999999999,1,4
15949.0,2014,10,42.480000000000004,3,13
15949.0,2014,11,18.439999999999998,2,7
15949.0,2014,12,38.88,2,9
15949.0,2015,1,127.20999999999995,5,40
15949.0,2015,2,152.23000000000002,6,51
15949.0,2015,3,113.42999999999999,5,29
15949.0,2015,4,60.58,4,17
15949.0,2015,5,18.95,2,8
15949.0,2015,6,15.559999999999999,1,4
15949.0,2015,7,64.31999999999998,1,21
15949.0,2015,8,183.46000000000004,3,55
15949.0,2015,9,75.63999999999997,1,20
15949.0,2015,10,35.699999999999996,3,14
15949.0,2016,1,120.22999999999999,1,19
15949.0,2016,2,33.16,1,9
15949.0,2016,3,7.49,1,1
15949.0,2016,6,54.60000000000001,1,14
15976.0,2010,1,109.93999999999994,5,42
15976.0,2010,2,118.07999999999998,3,44
15976.0,2010,3,278.48,4,24
15976.0,2010,4,147.85000000000002,4,14
15976.0,2010,6,26.22,2,7
15976.0,2010,7,103.98999999999997,3,20
15976.0,2010,8,-4.440892098500626e-16,1,8
15976.0,2010,9,6.0000000000000036,5,71
15976.0,2010,10,-4.440892098500626e-15,2,19
15976.0,2010,11,2.499999999999998,3,29
15976.0,2010,12,2.220446049250313e-15,1,13
15976.0,2011,1,12.640000000000017,3,33
15976.0,2011,2,-2.6645352591003757e-15,1,14
15976.0,2011,3,3.6899999999999906,3,39
15976.0,2011,4,7.8000000000000185,4,71
15976.0,2011,5,2.220446049250313e-15,4,31
15976.0,2011,6,-1.7763568394002505e-15,1,5
15976.0,2011,8,3.1086244689504383e-15,5,31
15976.0,2011,9,8.881784197001252e-15,1,22
15976.0,2011,12,3.1086244689504383e-15,1,8
15976.0,2012,2,7.6899999999999835,3,66
15976.0,2012,3,2.600000000000001,1,9
15976.0,2012,4,2.000000000000014,3,26
15976.0,2012,5,1.7763568394002505e-15,1,8
15976.0,2012,6,3.552713678800501e-15,2,12
15976.0,2012,7,2.500000000000003,4,37
15976.0,2012,9,0.0,1,7
15976.0,2012,10,-3.552713678800501e-15,2,21
15976.0,2012,12,5.329070518200751e-15,1,16
15976.0,2013,1,44.60999999999999,2,60
15976.0,2013,2,1.7763568394002505e-15,1,13
15976.0,2013,3,0.16000000000002101,1,42
15976.0,2013,5,-2.220446049250313e-16,1,10
15976.0,2013,7,8.881784197001252e-15,2,16
15976.0,2013,12,3.9968028886505635e-15,1,29
15976.0,2014,3,169.54000000000002,3,61
15976.0,2014,4,236.3200000000001,5,75
15976.0,2014,5,602.4200000000006,15,195
15976.0,2014,6,274.87000000000023,5,96
15976.0,2014,7,635.0800000000007,7,190
15976.0,2014,8,336.3600000000002,4,103
15976.0,2014,9,446.1600000000003,6,131
15976.0,2014,10,398.21000000000015,7,121
15976.0,2014,11,363.83,4,110
15976.0,2014,12,386.9399999999999,6,106
15976.0,2015,1,521.18,7,162
15976.0,2015,2,265.32000000000005,2,93
15976.0,2015,3,508.28000000000026,9,164
15976.0,2015,4,536.3200000000003,9,181
15976.0,2015,5,288.2700000000001,6,89
15976.0,2015,6,268.25000000000017,7,107
15976.0,2015,7,275.71000000000015,6,81
15976.0,2015,8,412.19,8,141
15976.0,2015,9,468.63000000000017,15,125
15976.0,2015,10,471.5799999999997,9,168
15976.0,2015,11,438.85000000000014,8,122
15976.0,2015,12,295.8000000000001,7,101
15976.0,2016,1,486.36000000000007,7,162
15976.0,2016,2,455.3900000000004,8,144
15976.0,2016,3,517.2800000000002,6,170
15976.0,2016,4,685.5900000000001,13,198
15976.0,2016,5,649.6800000000003,11,217
15976.0,2016,6,444.8200000000004,11,156
15976.0,2016,7,732.1500000000007,11,213
15976.0,2016,8,602.2600000000007,9,159
15976.0,2016,9,494.30000000000035,7,149
15976.0,2016,10,950.1800000000017,14,254
15976.0,2016,11,692.9799999999999,8,181
15976.0,2016,12,821.5000000000007,11,223
15976.0,2017,1,646.5500000000004,10,193
16004.0,2010,3,35.11,1,15
16004.0,2010,4,55.99,1,22
16004.0,2010,5,41.669999999999995,1,18
16004.0,2010,8,8.881784197001252e-15,3,44
16004.0,2010,10,2.770000000000011,2,32
16004.0,2010,11,1.865174681370263e-14,1,28
16004.0,2010,12,1.4654943925052066e-14,1,28
16004.0,2011,1,8.77999999999999,1,30
16004.0,2011,2,2.220446049250313e-15,1,15
16004.0,2011,3,2.990000000000062,2,50
16004.0,2011,5,4.440892098500626e-16,1,15
16004.0,2011,6,0.6199999999999934,1,24
16004.0,2011,7,0.0,1,10
16004.0,2011,9,1.3000000000000345,2,35
16004.0,2011,10,1.7763568394002505e-15,1,13
16004.0,2011,12,1.2545520178264269e-14,2,40
16004.0,2012,1,0.0,1,11
16004.0,2012,2,1.1099999999999977,2,31
16004.0,2012,3,-3.552713678800501e-15,1,29
16004.0,2012,4,-4.440892098500626e-16,1,10
16004.0,2012,7,1.5987211554602254e-14,2,21
16004.0,2012,9,0.0,1,7
16004.0,2013,3,0.3899999999999908,1,25
16004.0,2013,8,0.0700000000000136,2,26
16004.0,2013,9,-3.1086244689504383e-15,1,13
16004.0,2013,11,38.260000000000005,1,7
16004.0,2013,12,1.169999999999991,1,21
16004.0,2014,5,15.610000000000001,1,8
16004.0,2014,8,52.040000000000006,1,18
16004.0,2014,9,11.03,1,5
16004.0,2014,12,63.89,2,17
16004.0,2015,2,46.64,1,14
16004.0,2015,3,52.870000000000005,2,17
16004.0,2015,5,85.03,3,24
16004.0,2015,7,92.28000000000002,3,21
16004.0,2015,12,47.580000000000005,1,14
16004.0,2016,2,62.13,1,21
